condition_number,fit_seconds,iterations,lambda,linear_solver,n_parameters,objective_variant,preparation_seconds,residual_norm,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,method,fit_and_validation_seconds,forgetting,ridge,eta,window,gamma,seed,share,C,epsilon,sweep,setting
,,,,,,,,,,,0.4407330552536291,0.19884146229182473,0.22729458269941846,fixed_share,0.0018135,,,0.1,,,23,0.05,,,discrete_probability,1.0
,,,,,,,,,,,0.4543238761804361,0.20815361928578402,0.2368367319425638,fixed_share,0.001802,,,0.1,,,23,0.1,,,discrete_probability,1.0
,,,,,,,,,,,0.43497554091690693,0.17671562638934316,0.21059148680755269,fixed_share,0.0017639,,,0.25,,,23,0.005,,,discrete_probability,1.0
,,,,,,,,,,,0.41234265739057546,0.17286034987968954,0.2037092445585864,fixed_share,0.0017757,,,0.25,,,23,0.01,,,discrete_probability,1.0
,,,,,,,,,,,0.38687997080048836,0.1695521637897608,0.19640549253552356,fixed_share,0.0018135,,,0.25,,,23,0.02,,,discrete_probability,1.0
,,,,,,,,,,,0.4051553158698956,0.17872564218972228,0.20555119108530417,fixed_share,0.0019204,,,0.25,,,23,0.05,,,discrete_probability,1.0
,,,,,,,,,,,0.43858671569661845,0.19664786102962076,0.22515651261102473,fixed_share,0.002061,,,0.25,,,23,0.1,,,discrete_probability,1.0
,,,,,,,,,,,0.44749343852439916,0.1794703673275434,0.21474212050654476,fixed_share,0.0020024,,,0.5,,,23,0.005,,,discrete_probability,1.0
,,,,,,,,,,,0.4341325961958896,0.17673749961278643,0.21044483369704386,fixed_share,0.0018575,,,0.5,,,23,0.01,,,discrete_probability,1.0
,,,,,,,,,,,0.4113810938592174,0.1732493382783461,0.20376140057437991,fixed_share,0.0019015,,,0.5,,,23,0.02,,,discrete_probability,1.0
,,,,,,,,,,,0.3864790962210274,0.1716778350119547,0.19760259083930104,fixed_share,0.0020368,,,0.5,,,23,0.05,,,discrete_probability,1.0
,,,,,,,,,,,0.4137217016846997,0.18258053525676204,0.21011220762127591,fixed_share,0.0018561,,,0.5,,,23,0.1,,,discrete_probability,1.0
,,,,,,,,,,,0.45405465604510253,0.18100843297343375,0.21698239705430025,fixed_share,0.0209324,,,1.0,,,23,0.005,,,discrete_probability,1.0
,,,,,,,,,,,0.44662133513863367,0.17943102436763184,0.21450101488572346,fixed_share,0.0014717,,,1.0,,,23,0.01,,,discrete_probability,1.0
,,,,,,,,,,,0.4326032905239828,0.176814320254535,0.21015873689237177,fixed_share,0.0012138,,,1.0,,,23,0.02,,,discrete_probability,1.0
,,,,,,,,,,,0.40229973427116095,0.17319705731293455,0.2019936900189415,fixed_share,0.0011413,,,1.0,,,23,0.05,,,discrete_probability,1.0
,,,,,,,,,,,0.3943445575570433,0.17531548299027575,0.20172842312679942,fixed_share,0.0009955,,,1.0,,,23,0.1,,,discrete_probability,1.0
,,,,,,,,,,,0.20440693815858704,0.06909838869233013,0.08811895357833434,passive_aggressive,0.0001892,,,,,,23,,1.0e12,0.0001,discrete_probability,1.0
,,,,,,,,,,,0.2037365073630147,0.0687741491452296,0.08773419979826859,passive_aggressive,0.0001813,,,,,,23,,1.0e12,0.001,discrete_probability,1.0
,,,,,,,,,,,0.19711610844518085,0.0658278279823889,0.08423858025696083,passive_aggressive,0.0001859,,,,,,23,,1.0e12,0.01,discrete_probability,1.0
,,,,,,,,,,,0.1592494908948381,0.05512110862823949,0.0692877262492667,passive_aggressive,0.0001451,,,,,,23,,1.0e12,0.1,discrete_probability,1.0
,,,,,,,,,,,0.45942694227438124,0.21176809630364685,0.24018057915926425,passive_aggressive,0.0001133,,,,,,23,,1.0e12,1.0,discrete_probability,1.0
1.0174073123727427e6,0.2792608,0,0.0001,cholesky,510,quadratic_stacked_beta,0.0427415,4.333854490507988e-15,0.2365193,5,0.28899747478891336,0.0994235902631958,0.12472846417988502,adaptive_ridge,,,,,,,24,,,,discrete_probability,1.0
958798.5774414791,0.095498,0,0.001,cholesky,510,quadratic_stacked_beta,0.0427415,4.016597781178753e-15,0.0527565,5,0.28748024657517113,0.09909551922782496,0.12424375067828117,adaptive_ridge,,,,,,,24,,,,discrete_probability,1.0
612246.9556410965,0.0914148,0,0.01,cholesky,510,quadratic_stacked_beta,0.0427415,4.0396923899549635e-15,0.0486733,5,0.2792868478635209,0.09694056633867223,0.1212802951357256,adaptive_ridge,,,,,,,24,,,,discrete_probability,1.0
138097.51423102574,0.0913939,0,0.1,cholesky,510,quadratic_stacked_beta,0.0427415,4.2451671443305884e-15,0.0486524,5,0.2753321038487101,0.09811501402136594,0.1215339164948632,adaptive_ridge,,,,,,,24,,,,discrete_probability,1.0
18489.448255980315,0.0905292,0,1.0,cholesky,510,quadratic_stacked_beta,0.0427415,3.787937034214872e-15,0.0477877,5,0.3713970909066704,0.15090870685596589,0.17981141162803946,adaptive_ridge,,,,,,,24,,,,discrete_probability,1.0
,0.0001356,,0.0001,,,,,,,,0.24622230111755308,0.08668284281546285,0.10711899833407816,static_ridge,,,,,,,24,,,,discrete_probability,1.0
,0.0001026,,0.001,,,,,,,,0.24621525948202233,0.08668676667394508,0.10712358265469252,static_ridge,,,,,,,24,,,,discrete_probability,1.0
,9.73e-5,,0.01,,,,,,,,0.24669519006823343,0.08692090853121609,0.10742797815798154,static_ridge,,,,,,,24,,,,discrete_probability,1.0
,9.48e-5,,0.1,,,,,,,,0.25975351698507715,0.0929041589174543,0.11467344475416692,static_ridge,,,,,,,24,,,,discrete_probability,1.0
,9.56e-5,,1.0,,,,,,,,0.36168947926034617,0.1448478365928584,0.1728983527541519,static_ridge,,,,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.2822106633986807,0.09322368801890427,0.11840493602622885,rls,0.0028316,0.9,1.0e-6,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.2822106633986808,0.09322368801890427,0.11840493602622891,rls,0.0028571,0.9,0.0001,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.2822106633986808,0.09322368801890432,0.11840493602622892,rls,0.0027239,0.9,0.01,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.2822106633986808,0.09322368801890427,0.11840493602622887,rls,0.0026849,0.9,0.1,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.25328868771652296,0.08777171364355923,0.10942245431263768,rls,0.0026318,0.95,1.0e-6,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.253288687716523,0.08777171364355926,0.10942245431263771,rls,0.0026498,0.95,0.0001,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.253288687716523,0.08777171364355928,0.10942245431263774,rls,0.0065275,0.95,0.01,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.25328868771652296,0.08777171364355926,0.10942245431263771,rls,0.0088215,0.95,0.1,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.24700737376702425,0.08636684339966438,0.10792361981383893,rls,0.0084948,0.98,1.0e-6,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.24700737376702428,0.08636684339966438,0.10792361981383893,rls,0.0080575,0.98,0.0001,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.24700737376702428,0.08636684339966437,0.10792361981383893,rls,0.4525432,0.98,0.01,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.24700737376702428,0.08636684339966438,0.10792361981383891,rls,0.002715,0.98,0.1,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.24685755589611333,0.08673624513250436,0.10818055410710715,rls,0.0030001,0.99,1.0e-6,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.2468575558961133,0.08673624513250436,0.10818055410710715,rls,0.0026279,0.99,0.0001,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.24685755589610509,0.08673624513250228,0.10818055410710542,rls,0.0027355,0.99,0.01,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.24685755589603062,0.08673624513248335,0.10818055410708967,rls,0.0025115,0.99,0.1,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.24745597459160126,0.0868028790352728,0.10787082968909313,rls,0.0034383,0.995,1.0e-6,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.24745597459094731,0.08680287903499746,0.10787082968901385,rls,0.0072678,0.995,0.0001,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.24745597452554943,0.08680287900746061,0.10787082968108669,rls,0.0080981,0.995,0.01,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.2474559739310232,0.08680287875712588,0.10787082960902167,rls,0.0077252,0.995,0.1,,,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.35012022566762324,0.12877219878319388,0.15778472430887347,hedge,0.0019065,,,0.01,0,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.3501739671271896,0.12874011589505308,0.15776403038811013,hedge,0.0020822,,,0.01,24,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.35011636691396447,0.12875349788594506,0.1577616950569064,hedge,0.0021367,,,0.01,72,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.3500907190712786,0.12875080429401373,0.15776035846279737,hedge,0.087292,,,0.01,168,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.3500880558362377,0.128756750712393,0.15776657345536904,hedge,0.0011374,,,0.01,336,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.34108992383901765,0.12425949339949377,0.1527911903156399,hedge,0.0009495,,,0.05,0,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.34133547291683514,0.12412544770986449,0.15272521912843656,hedge,0.0009961,,,0.05,24,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.3410539470394265,0.12418496035650946,0.15269656974606968,hedge,0.0010321,,,0.05,72,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.3409158071913435,0.12416282504318762,0.15268182041676193,hedge,0.0010321,,,0.05,168,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.3409308285336226,0.12419425456512273,0.15270935848134698,hedge,0.0011728,,,0.05,336,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.3312700170052224,0.11951841800170303,0.14754617217354563,hedge,0.0008705,,,0.1,0,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.33191646181098533,0.11929632099585434,0.14749355745661225,hedge,0.0010299,,,0.1,24,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.3313724666868947,0.1193817689771182,0.14740161646495942,hedge,0.0010476,,,0.1,72,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.33101286397757307,0.11935703881602414,0.14735568318001008,hedge,0.0010815,,,0.1,168,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.3310595226466809,0.11940834988321283,0.14740271362271087,hedge,0.0011036,,,0.1,336,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.31033220790557137,0.11012039884595981,0.13706380928975798,hedge,0.0009096,,,0.25,0,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.31198229542193096,0.11006585605798473,0.13731566427044406,hedge,0.0010618,,,0.25,24,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.31058683245021523,0.10994736621380903,0.13693648677259007,hedge,0.0010452,,,0.25,72,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.30983965023673277,0.10981360722961894,0.1367512353287802,hedge,0.0010201,,,0.25,168,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.3099431731183065,0.10993903466190973,0.13682174129792235,hedge,0.0021005,,,0.25,336,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.29554939971433214,0.10369883798740807,0.13005972159551543,hedge,0.0009072,,,0.5,0,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.29859519670427404,0.10429134626548696,0.13091921020535663,hedge,0.0010389,,,0.5,24,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.2962595673269694,0.10361627398669601,0.1301100765064884,hedge,0.0011036,,,0.5,72,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.2951617888660156,0.10334884898634937,0.12971757586850025,hedge,0.1790891,,,0.5,168,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.29519051015001296,0.10341215392985252,0.12977371900785656,hedge,0.0011165,,,0.5,336,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.2983939781455941,0.10270097757721064,0.12905293648818109,hedge,0.0008901,,,1.0,0,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.3011388876880702,0.103338950801481,0.1301298759974012,hedge,0.0010138,,,1.0,24,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.2986826312119954,0.1025238128573469,0.1291187525918992,hedge,0.0010376,,,1.0,72,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.2981145168832564,0.10227338105814288,0.12860414539952322,hedge,0.0010324,,,1.0,168,,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.2979128027896505,0.10228814844450544,0.12862086748102672,hedge,0.0010561,,,1.0,336,,24,,,,discrete_probability,1.0
,,,,,,,,,,,1.4731672477722713,0.46086823989882286,0.5837412937027111,exp3,0.0011471,,,,,0.01,24,,,,discrete_probability,1.0
,,,,,,,,,,,1.108232777100258,0.3580198150571624,0.4522509846354239,exp3,0.0011242,,,,,0.05,24,,,,discrete_probability,1.0
,,,,,,,,,,,1.0830774308175761,0.3126126351170992,0.41042022796863414,exp3,0.0011038,,,,,0.1,24,,,,discrete_probability,1.0
,,,,,,,,,,,1.0888604791729608,0.27333308863419387,0.3784298770761447,exp3,0.0011655,,,,,0.2,24,,,,discrete_probability,1.0
,,,,,,,,,,,1.386630476563069,0.3193146176284322,0.4598715767234918,exp3,0.0010662,,,,,0.4,24,,,,discrete_probability,1.0
,,,,,,,,,,,0.30993885111245034,0.10899788055545676,0.1359408575915249,fixed_share,0.0009493,,,0.01,,,24,0.005,,,discrete_probability,1.0
,,,,,,,,,,,0.3169799454658542,0.11280431913369572,0.1400314911720529,fixed_share,0.0009863,,,0.01,,,24,0.01,,,discrete_probability,1.0
,,,,,,,,,,,0.328543142901994,0.11824797121921905,0.14610495671897447,fixed_share,0.0010236,,,0.01,,,24,0.02,,,discrete_probability,1.0
,,,,,,,,,,,0.3410915421343568,0.12426643439441003,0.15281893408403427,fixed_share,0.0010022,,,0.01,,,24,0.05,,,discrete_probability,1.0
,,,,,,,,,,,0.3467343469893622,0.1270272151200731,0.15588691379083258,fixed_share,0.0009611,,,0.01,,,24,0.1,,,discrete_probability,1.0
,,,,,,,,,,,0.3256649313719281,0.11268650798770175,0.14044172396517582,fixed_share,0.0012806,,,0.05,,,24,0.005,,,discrete_probability,1.0
,,,,,,,,,,,0.31562267889655776,0.10960317134042055,0.13707815651575211,fixed_share,0.0009681,,,0.05,,,24,0.01,,,discrete_probability,1.0
,,,,,,,,,,,0.31080279587260995,0.10866490343379674,0.13586993961272145,fixed_share,0.0009447,,,0.05,,,24,0.02,,,discrete_probability,1.0
,,,,,,,,,,,0.31849835135785015,0.11320833820741512,0.14065319809485113,fixed_share,0.0009568,,,0.05,,,24,0.05,,,discrete_probability,1.0
,,,,,,,,,,,0.3304015572197847,0.11886745543389472,0.14694452025602636,fixed_share,0.0009484,,,0.05,,,24,0.1,,,discrete_probability,1.0
,,,,,,,,,,,0.3649184860668882,0.12529261632695904,0.15667356711337657,fixed_share,0.0009434,,,0.1,,,24,0.005,,,discrete_probability,1.0
,,,,,,,,,,,0.3258947601395665,0.1127856908511094,0.14048354050723522,fixed_share,0.000921,,,0.1,,,24,0.01,,,discrete_probability,1.0
,,,,,,,,,,,0.3162066547331316,0.10970292929124296,0.13721980212497623,fixed_share,0.0009694,,,0.1,,,24,0.02,,,discrete_probability,1.0
,,,,,,,,,,,0.31184254551528945,0.1093586376725292,0.1366560866854547,fixed_share,0.0009559,,,0.1,,,24,0.05,,,discrete_probability,1.0
,,,,,,,,,,,0.3196586299210611,0.11365002424879009,0.14123177630126793,fixed_share,0.0009348,,,0.1,,,24,0.1,,,discrete_probability,1.0
,,,,,,,,,,,0.4479661632659539,0.15089587033472115,0.1904780643607687,fixed_share,0.0009569,,,0.25,,,24,0.005,,,discrete_probability,1.0
,,,,,,,,,,,0.38542101978395804,0.13136717173174364,0.16469124028580864,fixed_share,0.0009219,,,0.25,,,24,0.01,,,discrete_probability,1.0
,,,,,,,,,,,0.3298093098727659,0.11503952118262002,0.1429006721438529,fixed_share,0.000971,,,0.25,,,24,0.02,,,discrete_probability,1.0
,,,,,,,,,,,0.31653763041048266,0.10978683390833804,0.13721012969947988,fixed_share,0.0009084,,,0.25,,,24,0.05,,,discrete_probability,1.0
,,,,,,,,,,,0.31211392094097357,0.10915043969826096,0.136553155694938,fixed_share,0.0009645,,,0.25,,,24,0.1,,,discrete_probability,1.0
,,,,,,,,,,,0.48536904743151266,0.1638490662923769,0.2065111606520994,fixed_share,0.0009114,,,0.5,,,24,0.005,,,discrete_probability,1.0
,,,,,,,,,,,0.4449492321786437,0.1499742588022264,0.1892456076050311,fixed_share,0.0009223,,,0.5,,,24,0.01,,,discrete_probability,1.0
,,,,,,,,,,,0.38123556647806234,0.1302678840034944,0.16306277409493652,fixed_share,0.000911,,,0.5,,,24,0.02,,,discrete_probability,1.0
,,,,,,,,,,,0.32491685369143425,0.11285857852140442,0.1398883360886622,fixed_share,0.0009179,,,0.5,,,24,0.05,,,discrete_probability,1.0
,,,,,,,,,,,0.31607879263870947,0.10989496854232114,0.13722167000334792,fixed_share,0.0015171,,,0.5,,,24,0.1,,,discrete_probability,1.0
,,,,,,,,,,,0.5055427200086171,0.17095272481778015,0.21531835047851636,fixed_share,0.0018314,,,1.0,,,24,0.005,,,discrete_probability,1.0
,,,,,,,,,,,0.4821453135005722,0.1628005912879949,0.2051373938564184,fixed_share,0.0018609,,,1.0,,,24,0.01,,,discrete_probability,1.0
,,,,,,,,,,,0.4390569271882411,0.1482636521543422,0.18690470591979455,fixed_share,0.0019437,,,1.0,,,24,0.02,,,discrete_probability,1.0
,,,,,,,,,,,0.34965112185885067,0.12210084365634033,0.15175753640883163,fixed_share,0.0022862,,,1.0,,,24,0.05,,,discrete_probability,1.0
,,,,,,,,,,,0.32281869113455613,0.11256416322034264,0.13943537875393108,fixed_share,0.0017653,,,1.0,,,24,0.1,,,discrete_probability,1.0
,,,,,,,,,,,0.3445179152852729,0.10262677111144494,0.1338255992905857,passive_aggressive,0.0001978,,,,,,24,,1.0e12,0.0001,discrete_probability,1.0
,,,,,,,,,,,0.3436537228486111,0.10235482788639581,0.1334743838996973,passive_aggressive,0.0002244,,,,,,24,,1.0e12,0.001,discrete_probability,1.0
,,,,,,,,,,,0.3342507435926613,0.09971200952960464,0.12997632692279895,passive_aggressive,0.0001773,,,,,,24,,1.0e12,0.01,discrete_probability,1.0
,,,,,,,,,,,0.2600866782414652,0.08558638926547728,0.10878811701295309,passive_aggressive,0.0001808,,,,,,24,,1.0e12,0.1,discrete_probability,1.0
,,,,,,,,,,,0.3525114009749471,0.13003142805574197,0.15915392690276772,passive_aggressive,0.0001178,,,,,,24,,1.0e12,1.0,discrete_probability,1.0
393169.60675454076,0.0966427,0,0.0001,cholesky,510,quadratic_stacked_beta,0.0480773,3.4449634120420765e-15,0.0485654,5,0.27912662362610774,0.09151633453711078,0.11617613624666459,adaptive_ridge,,,,,,,25,,,,discrete_probability,1.0
373084.2228988481,0.1005507,0,0.001,cholesky,510,quadratic_stacked_beta,0.0480773,3.517724944076732e-15,0.0524734,5,0.27736794536266673,0.09118456582938976,0.1156096449889258,adaptive_ridge,,,,,,,25,,,,discrete_probability,1.0
249002.04978278888,0.0974744,0,0.01,cholesky,510,quadratic_stacked_beta,0.0480773,3.624680523111085e-15,0.0493971,5,0.2679213589062905,0.08973135999855057,0.11294285567481008,adaptive_ridge,,,,,,,25,,,,discrete_probability,1.0
60395.008259178,0.0997006,0,0.1,cholesky,510,quadratic_stacked_beta,0.0480773,3.630334860923479e-15,0.0516233,5,0.26529787708996916,0.0914166916532103,0.11484757564132585,adaptive_ridge,,,,,,,25,,,,discrete_probability,1.0
8239.038348534907,0.09848670000000001,0,1.0,cholesky,510,quadratic_stacked_beta,0.0480773,3.2681453666160755e-15,0.0504094,5,0.40590281669123657,0.15429766050732094,0.18805213194755993,adaptive_ridge,,,,,,,25,,,,discrete_probability,1.0
,0.0001259,,0.0001,,,,,,,,0.2320921893175725,0.07845879979410463,0.09842921459790062,static_ridge,,,,,,,25,,,,discrete_probability,1.0
,9.29e-5,,0.001,,,,,,,,0.23188582191268833,0.07851925448869643,0.09845572181386111,static_ridge,,,,,,,25,,,,discrete_probability,1.0
,0.0001107,,0.01,,,,,,,,0.23176429684182076,0.07958723876297423,0.0993125175443984,static_ridge,,,,,,,25,,,,discrete_probability,1.0
,9.13e-5,,0.1,,,,,,,,0.24634093197352835,0.08720293092752872,0.1078229897837352,static_ridge,,,,,,,25,,,,discrete_probability,1.0
,8.9e-5,,1.0,,,,,,,,0.3767290563929147,0.14916139111665372,0.17999521520962705,static_ridge,,,,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.27719675773092006,0.08952460927840457,0.11396540157527348,rls,0.0026477,0.9,1.0e-6,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.27719675773092,0.08952460927840455,0.11396540157527346,rls,0.0026598,0.9,0.0001,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.27719675773092,0.08952460927840458,0.11396540157527349,rls,0.0026674,0.9,0.01,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.27719675773092006,0.08952460927840457,0.11396540157527348,rls,0.0026071,0.9,0.1,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.2509555241295782,0.08267783513803972,0.10428524396135835,rls,0.0026626,0.95,1.0e-6,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.2509555241295783,0.08267783513803975,0.10428524396135838,rls,0.0026442,0.95,0.0001,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.2509555241295783,0.08267783513803974,0.10428524396135838,rls,0.0057336,0.95,0.01,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.2509555241295782,0.08267783513803974,0.10428524396135834,rls,0.0081939,0.95,0.1,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.24004965730051886,0.08019521527579299,0.1009153163723749,rls,0.1551964,0.98,1.0e-6,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.2400496573005189,0.080195215275793,0.1009153163723749,rls,0.002758,0.98,0.0001,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.2400496573005189,0.080195215275793,0.1009153163723749,rls,0.0026798,0.98,0.01,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.24004965730051886,0.08019521527579301,0.1009153163723749,rls,0.0028444,0.98,0.1,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.23874607461164665,0.07981406547781786,0.10028532888661168,rls,0.0026417,0.99,1.0e-6,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.2387460746116465,0.07981406547781787,0.10028532888661167,rls,0.0037098,0.99,0.0001,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.23874607461163513,0.07981406547781877,0.10028532888661068,rls,0.0029354,0.99,0.01,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.2387460746115312,0.0798140654778271,0.10028532888660173,rls,0.0082138,0.99,0.1,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.23651715444354202,0.07929610155813248,0.09955149648158997,rls,0.0088237,0.995,1.0e-6,,,,25,,,,discrete_probability,1.0
,,,,,,,,,,,0.23651715444144103,0.07929610155842064,0.09955149648146308,rls,0.0088386,0.995,0.0001,,,,25,,,,discrete_probability,1.0
